245,528.58,529.73,528.53,529.68,284589
246,528.7566,529.39,528.35,528.57,186226
247,529.43,529.5,528.7,528.83,165571
248,529.57,529.73,528.78,529.46,176259
249,530.91,531.14,529.41,529.57,395616
250,531.2,531.2,530.13,530.94,303292
251,531.22,531.97,531.0455,531.17,335839
252,531.46,531.8,530.91,531.31,265279
253,531.4,531.6,530.55,531.46,903949
288,532.35,532.37,532.26,532.26,86123
289,535.18,535.55,531.16,532.35,1152566
290,535.112,536.24,534.6566,535.1797,731896
291,534.497,535.13,533.54,535.07,434453
292,535.1866,535.59,534.13,534.55,290850
293,534.99,535.27,534.53,535.24,216794
294,534.776,535.27,534.65,535.03,208184
295,535.24,535.28,534.74,534.8,206885
296,535.5,535.7,535.04,535.25,177262
297,534.62,535.58,534.5,535.55,153209
298,533.93,534.81,532.76,534.81,539317
299,532.985,534.47,532.55,534.03,396497
300,530.4,533.4,529,532.96,881457
301,531.26,532.09,529.9401,530.4,917317
336,529.67,530,529.56,529.89,58638
337,529.6101,532.67,527.65,529.78,1210489
338,530.0454,531.19,528.42,529.66,580438
339,528.89,530.53,528.5,530.02,413570
340,528.532,529.27,527.66,528.87,408345
341,528.39,528.66,527.35,528.55,373295
342,529.65,529.71,528.12,528.3,245260
343,530.71,530.79,529.24,529.67,246043
344,529.79,531.26,529.68,530.67,264846
345,529.56,530.2899,529.13,529.84,166850
346,530.24,530.26,529,529.5,184280
347,529.2,530.83,529.12,530.28,197073
348,528.51,529.489,528.3,529.299,323277
349,528.7,529.25,527.75,528.54,841026
384,531.92,533.75,531.77,531.93,1688752
385,529.16,533.09,529.12,532.02,1024445
386,528.65,529.71,527.75,529.163,655330
387,529.615,529.75,527.92,528.51,399075
388,529.81,529.9,529.07,529.61,245995
389,529.19,530,529.11,529.84,263180
390,529.29,529.63,529.04,529.23,170901
391,527.832,529.33,527.7687,529.29,282765
392,526.8001,528.01,526.43,527.8546,512102
393,527.45,527.98,526.71,526.98,311422
394,526.82,528.29,526.64,527.5,329272
395,527.75,528.14,526.33,526.64,449864
396,528.25,528.359,527.04,527.64,454102
397,532.87,532.87,527.96,528.25,3901448
398,532.87,532.87,532.87,532.87,0
